"Count","Name","Price","I purchased this phone and didn't work","Review","Quantity","Brand","Brand_Number"
"1892","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","I absolutely LOVE the phone, however, it was advertised as a VERIZON phone but when I received it and tried using it through my Verizon account, I was told by the customer rep that the phone I bought was for AT&T - not Verizon!!! I was so bummed... Even though I am a long-time Verizon customer (10 years now), I decided to keep the phone and just try AT&Ts service for a little while - oh my, what a BIG MISTAKE. To make a long, very negative story short and sweet, I ended up buying a VERIZON iPhone just like this one (blue, too) and IMMEDIATELY took my service back to Verizon; they only charge me $45 a month without a contract anyway. BUT... when my bill came from AT&T (only 3 weeks into my new service), they wanted almost $67 from me after telling me it would only be $45 from the beginning!!!! - HA - I'm not stupid and I refuse to be lied to, so that's why I changed back to Verizon with the same type of phone - because both Verizon and the PHONE rock!","441","Apple","3"
"1893","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","I already had an Iphone 5C but it only had 8GB of storage. I needed much more. I ordered this phone, it came earlier than expected. It was fully functional and had no problems. It also looks brand new. I've owned this now for a few months and everything is working fine. It offers plenty of storage. It was a good deal for the price.","441","Apple","3"
"1894","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","I am extremely impressed, the phone was what I needed and is what I expected.","441","Apple","3"
"1895","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","very nice iphone","441","Apple","3"
"1896","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Works well Verizon network. Happy I got it!","441","Apple","3"
"1897","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","1","After one month, a chip on the logic board failed which controlled recharging the battery. Not Repairable. Had to purchase a new phone. I could have exchanged the phone with Apple for Ver5, but chose to upgrade to 6S and get a new phone.","441","Apple","3"
"1898","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Works as promised Condition better than listed.","441","Apple","3"
"1899","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","2","The standing joke about the Apple iPhone 5c is that the ""c"" stands for ""cheap,"" not ""color."" The phone came with a sim card that you'll have to take to the Verizon store to activate. It also comes with a SIM port key, earbuds, a charger and the fun standard Apple icon stickers. I chose to purchase the green one, which was a fun spring green! It took two weeks to arrive at my doorstep, but the product booted just fine and worked for about a month. The processing is much faster than the iPhone 4, but in comparison to my mom's iPhone 6, it might just be worth waiting for the next iPhone to come out in the next couple of months. The ear piece stopped working after 32 days. I returned to the seller for a refund, but they charged me a 50% restocking fee. When it worked, the phone was nice and fun because of the color, but working with this vendor isn't worth it.","441","Apple","3"
"1900","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Excellent","441","Apple","3"
"1901","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","1","Phone was sold under Verizon as the carrier. when I called Verizon to activate the device they said the IME # was not a Verizon phone and would not activate the phone.","441","Apple","3"
"1902","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","3","The phone seems to work well so far. But it was not a Verizon phone as advertised. I had to go with the less reliable AT&T network to make use of the phone.","441","Apple","3"
"1903","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","1","First of all, this product sat on the shelf too long before I bought it; thus, when I took it to both Apple and Verizon to buy insurance, I was told ""the manufacturer date is too old for us to insure"", i.e., beyond 60 days. Since I knew the people well at my local Verizon store, I finally convinced them to insure it. But now it won't hold the iCloud password: it is either an internal phone problem or an Apple problem. I'm probably going to trade this in for a Samsung. This was my first Apple purchase and I am very disappointed. You may save a few bucks by buying online, but you will be better off in the long-run by buying local where the seller will stand behind their product.","441","Apple","3"
"1904","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","came in on time works great!","441","Apple","3"
"1905","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","I love it. It only takes about an hr to charge it and the battery is good through the whole day.","441","Apple","3"
"1906","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Love my phone","441","Apple","3"
"1907","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","2","The phone came with a bad speaker I could return but not replace took it to cell repair place cost me another fifty dollars needed the phone..","441","Apple","3"
"1908","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Works great!!! No problems at all.","441","Apple","3"
"1909","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","1","I did not receive a Verizon wireless,as stated in the title, but instead a T-mobile wireless.","441","Apple","3"
"1910","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Great condition, looks and works like brand new","441","Apple","3"
"1911","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","iPhone 5 c is awesome. Would buy again","441","Apple","3"
"1912","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Fantastic price and immediate shipping, could not have asked for more","441","Apple","3"
"1913","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","1","I did not receive a ""Verizon Wireless"" phone, rather an unlocked iPhone. The difference being that Verizon uses CDMA and unlocked iPhones only work with GSM networks like AT&T. In short, the phone will never work on the Verizon network and was a huge waste of my time and money.","441","Apple","3"
"1914","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Excellent ! Used phone! No problem to active it Love it!","441","Apple","3"
"1915","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","This was a gift.","441","Apple","3"
"1916","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Not only was the phone a great price but even more than that was the person that sold it to me. I will never forget her kindness and caring. Probably one of the best experiences I have ever had on any online store","441","Apple","3"
"1917","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","1","Not sure I can even use this phone as it's been reported as lost or stolen. Not what I would call a reliable retailer.","441","Apple","3"
"1918","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","I still have the phone and no issues at all. Would definitely buy from this seller again.","441","Apple","3"
"1919","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","I bought a white Verizon 5c 16Gb from K&K Reality Enterprises. Fulfilled by Amazon. Exactly as advertised. Hardware was fine and functional, no significant scratches on phone (I think better than the 8/10 they advertised, but that's all subjective), and device had a clean IMEI and MEID from a couple different sources. Using it on ATT w/o difficulty.Hope this doesn't drive the price up, as I might buy another(!), but in the interest of honesty, I'm pleased.","441","Apple","3"
"1920","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","3","the charger doesnt work","441","Apple","3"
"1921","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","The iphone works great!","441","Apple","3"
"1922","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","The phone was like new, and works perfect, thank YOU!!!!","441","Apple","3"
"1923","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","4","I received the phone on time. The phone works really good, but there is a scratch on the back but its not really a big deal for me. I would recommend this phone and the apple outlet store. 100% satisfied on this phone.","441","Apple","3"
"1924","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","4","Great price for working product in good condition. They did leave out the fact that you need to buy new sim card with this phone, which may have been common sense but it still would have been nice to know. The charger cord that came with it also quit working within a couple of days.","441","Apple","3"
"1925","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","4","This phone was received as if it was brand new and excellent working order.","441","Apple","3"
"1926","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","1","The phones screen broke right away, and just keeps cracking. The refurbisher did not do a good job. Plus the battery dies constantly. Hope others take the time to provide feedback so the rip off doesn't continue.","441","Apple","3"
"1927","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","I'm extremely happy with my purchase. It was a present for my son. The price was great. The pictures weren't entirely accurate. My experience is that the phone that arrived was in much better condition than the one in the pic. I called and asked them to ship it earlier, which they did.","441","Apple","3"
"1928","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","quick delivery, product received as described, very nice experience","441","Apple","3"
"1929","Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green","33","5","Wonderful ,quality phone delivered as promised ! I am completely satisfied !","441","Apple","3"
